"Song.Name","Song.Length","Album","Artist","Date.Released","Tags"
"Серые Дни (Strooch remix)","2:54","Сколько эмоций можно вылить всего в пару строк! [Explicit]","CLC","17 tracks","k-pop;girl group;korean;pop;kpop;k-pop;girl group;korean;pop;kpop;clc;dance"
"Charming Smile","3:19","Charming Smile - EP","CLC","27 July 2016","k-pop;girl group;korean;pop;kpop;k-pop;girl group;korean;pop;kpop;clc;dance"
"スキドキ","3:00","Charming Smile - EP","CLC","27 July 2016","girl group;jpop;k-pop;female vocalists;kpop;japanese pop;asian;k-pop;girl group;korean;pop;kpop;clc;dance"
"Chocolate Spice","3:28","Charming Smile - EP","CLC","27 July 2016","girl group;jpop;k-pop;female vocalists;kpop;japanese pop;asian;k-pop;girl group;korean;pop;kpop;clc;dance"
"1,2,3 (Japanese Version)","3:36","Charming Smile - EP","CLC","27 July 2016","k-pop;girl group;korean;pop;kpop;k-pop;girl group;korean;pop;kpop;clc;dance"
"学園天国","2:37","Charming Smile - EP","CLC","27 July 2016","girl group;jpop;k-pop;female vocalists;kpop;japanese pop;asian;k-pop;girl group;korean;pop;kpop;clc;dance"
"チャミスマ (feat. JUNG ILHOON)","3:19","Charming Smile - EP","CLC","27 July 2016","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"CHILL","1:54","Test_song - EP","CLC","1 February 2021","k-pop;girl group;korean;pop;kpop;k-pop;girl group;korean;pop;kpop;clc;dance"
"Point 2","1:54","Test_song - EP","CLC","1 February 2021","k-pop;girl group;korean;pop;kpop;k-pop;girl group;korean;pop;kpop;clc;dance"
"Track 54","1:56","Test_song - EP","CLC","1 February 2021","k-pop;girl group;korean;pop;kpop;k-pop;girl group;korean;pop;kpop;clc;dance"
"Volume 7","1:50","Test_song - EP","CLC","1 February 2021","k-pop;girl group;korean;pop;kpop;k-pop;girl group;korean;pop;kpop;clc;dance"
"Song 137","2:16","Test_song - EP","CLC","1 February 2021","k-pop;girl group;korean;pop;kpop;k-pop;girl group;korean;pop;kpop;clc;dance"
"Timeless","6:37","Timeless - EP","CLC","14 October 2022","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"Her with You","6:52","Timeless - EP","CLC","14 October 2022","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"Her with You (Lucas Martins Remix)","5:22","Timeless - EP","CLC","14 October 2022","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"World Hold On","6:23","Timeless - EP","CLC","14 October 2022","k-pop;girl group;korean;pop;kpop;k-pop;girl group;korean;pop;kpop;clc;dance"
"Kay Million Letter To Jaz","3:04","Kay Million Letter to Jaz - Single","CLC","13 December 2022","k-pop;girl group;korean;pop;kpop;k-pop;girl group;korean;pop;kpop;clc;dance"
"Strange Feeling","5:59","Strange Feeling - EP","CLC","15 January 2023","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"Make My Heart","6:06","Strange Feeling - EP","CLC","15 January 2023","k-pop;girl group;korean;pop;kpop;k-pop;girl group;korean;pop;kpop;clc;dance"
"Dancefloor Self","6:09","Strange Feeling - EP","CLC","15 January 2023","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"Scarlet","4:54","Strange Feeling - EP","CLC","15 January 2023","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"Voice From The Lake","5:48","Voice From the Lake - Single","CLC","21 July 2023","k-pop;girl group;korean;pop;kpop;k-pop;girl group;korean;pop;kpop;clc;dance"
"Nasty","5:12","Voice From the Lake - Single","CLC","21 July 2023","k-pop;girl group;korean;pop;kpop;k-pop;girl group;korean;pop;kpop;clc;dance"
"Power Of Good","6:11","Voice From the Lake - Single","CLC","21 July 2023","k-pop;girl group;korean;pop;kpop;k-pop;girl group;korean;pop;kpop;clc;dance"
"LETTER TO JANE [Explicit]","Add lyrics on Musixmatch","LETTER TO JANE [Explicit]","CLC","7 November 2023","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"IN THE BUILDING [Explicit]","Add lyrics on Musixmatch","IN THE BUILDING [Explicit]","CLC","7 November 2023","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"In the Building","3:25","In the Building - Single","CLC","7 November 2023","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"Letter To Jane","4:13","Letter To Jane - Single","CLC","7 November 2023","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"NEVER GIVE UP (feat. BMJ)","3:34","NEVER GIVE UP (feat. BMJ) - Single","CLC","7 November 2023","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"Full On Fire","5:26","Full On Fire - Single","CLC","17 November 2023","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"MY LOVER BABY","5:56","Gospel According To Jazz","CLC","9 November 2023","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"BATSAMAILE BANA","5:18","Gospel According To Jazz","CLC","9 November 2023","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"I CAN FEEL","5:08","Gospel According To Jazz","CLC","9 November 2023","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"AROUND MY CITY","5:37","Gospel According To Jazz","CLC","9 November 2023","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"GOD SAYS","8:20","Gospel According To Jazz","CLC","9 November 2023","k-pop;girl group;korean;pop;kpop;clc;dance;k-pop;girl group;korean;pop;kpop;clc;dance"
"FANCY","3:35","FANCY YOU","Twice","21 April 2019","k-pop;2019;kpop;soty;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"STUCK IN MY HEAD","2:58","FANCY YOU","Twice","21 April 2019","2019;k-pop;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"GIRLS LIKE US","2:38","FANCY YOU","Twice","21 April 2019","2019;charli xcx;k-pop;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"HOT","2:57","FANCY YOU","Twice","21 April 2019","k-pop;2019;kpop;pop;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"TURN IT UP","3:07","FANCY YOU","Twice","21 April 2019","2019;k-pop;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"STRAWBERRY","3:29","FANCY YOU","Twice","21 April 2019","2019;k-pop;korean;folk pop;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"I CAN'T STOP ME","3:25","Eyes wide open","Twice","25 October 2020","k-pop;synthwave;synthpop;kpop;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"HELL IN HEAVEN","2:59","Eyes wide open","Twice","25 October 2020","k-pop;labi loves twice;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"UP NO MORE","3:34","Eyes wide open","Twice","25 October 2020","k-pop;2020;pop;disco;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"DO WHAT WE LIKE","2:59","Eyes wide open","Twice","25 October 2020","k-pop;future house;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"BRING IT BACK","3:28","Eyes wide open","Twice","25 October 2020","k-pop;trap;2020;edm;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"BELIEVER","3:16","Eyes wide open","Twice","25 October 2020","k-pop;future house;banger;w;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"QUEEN","3:13","Eyes wide open","Twice","25 October 2020","k-pop;korean;2020;dahyun songwriter;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"GO HARD","3:01","Eyes wide open","Twice","25 October 2020","k-pop;twerk;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"SHOT CLOCK","3:29","Eyes wide open","Twice","25 October 2020","k-pop;moonshine;2020;march;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"HANDLE IT","2:51","Eyes wide open","Twice","25 October 2020","k-pop;rnb;2020;contemporary rnb;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"DEPEND ON YOU","3:18","Eyes wide open","Twice","25 October 2020","k-pop;indie pop;dreamlike;sad song;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"SAY SOMETHING","4:07","Eyes wide open","Twice","25 October 2020","k-pop;jazz;city pop;e one;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"BEHIND THE MASK","3:38","Eyes wide open","Twice","25 October 2020","k-pop;2020;unica musica boa que a dua lipa fez;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"Dance the Night Away","3:02","Summer Nights","Twice","8 July 2018","k-pop;summer;kpop;korean;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"CHILLAX","3:07","Summer Nights","Twice","8 July 2018","k-pop;tropical house;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"Shot thru the heart","3:25","Summer Nights","Twice","8 July 2018","k-pop;j-pop;2018;dance pop;dahyuniselysias;labi loves twice;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"What is Love?","3:29","Summer Nights","Twice","8 July 2018","k-pop;twice;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"SWEET TALKER","3:28","Summer Nights","Twice","8 July 2018","k-pop;pop;fire;drum and bass;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"HO!","3:09","Summer Nights","Twice","8 July 2018","k-pop;jazz;kpop;pop;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"DEJAVU","3:16","Summer Nights","Twice","8 July 2018","k-pop;pop;dance;techno;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"SAY YES","3:03","Summer Nights","Twice","8 July 2018","k-pop;pop;kpop;acoustic pop;2018;labi loves twice;contemporary rnb;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"STUCK","3:38","Summer Nights","Twice","8 July 2018","k-pop;girl group;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"Feel Special","3:26","Feel Special","Twice","23 September 2019","k-pop;2019;pop;future house;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"RAINBOW","2:57","Feel Special","Twice","23 September 2019","k-pop;electropop;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"GET LOUD","3:06","Feel Special","Twice","23 September 2019","k-pop;korean;2019;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"TRICK IT","3:13","Feel Special","Twice","23 September 2019","k-pop;korean;dahyun songwriter;2019;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"LOVE FOOLISH","3:11","Feel Special","Twice","23 September 2019","k-pop;korean;2019;electronic;kpop;synthpop;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"21:29","3:48","Feel Special","Twice","23 September 2019","k-pop;contemporary rnb;ballad;adult contemporary;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"Breakthrough (Korean ver.)","3:37","Feel Special","Twice","23 September 2019","k-pop;kpop;korean;pop;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"Talk that Talk","2:57","BETWEEN 1&2","Twice","26 August 2022","k-pop;dance-pop;2022;korean;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"Queen of Hearts","3:06","BETWEEN 1&2","Twice","26 August 2022","k-pop;korean;2022;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"Basics","2:56","BETWEEN 1&2","Twice","26 August 2022","k-pop;atlanta bass;dance-pop;miami bass;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"Trouble","3:35","BETWEEN 1&2","Twice","26 August 2022","k-pop;korean;kpop;2022;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"Brave","3:09","BETWEEN 1&2","Twice","26 August 2022","k-pop;2022;korean;pop;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"Gone","3:15","BETWEEN 1&2","Twice","26 August 2022","k-pop;2022;labi loves twice;dahyun songwriter;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"When We Were Kids","3:09","BETWEEN 1&2","Twice","26 August 2022","k-pop;2022;dahyun songwriter;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"LIKEY","3:29","twicetagram","Twice","30 October 2017","k-pop;electropop;synthpop;atlanta bass;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"거북이","3:19","twicetagram","Twice","30 October 2017","k-pop;kpop;dahyuniselysias;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"MISSING U","3:01","twicetagram","Twice","30 October 2017","k-pop;folk pop;kpop;acoustic pop;2017;dahyuniselysias;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"WOW","3:02","twicetagram","Twice","30 October 2017","folk;jazz;pop;funk;k-pop;2017;fire;dahyuniselysias;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"FFW","3:45","twicetagram","Twice","30 October 2017","k-pop;kpop;banger;dance pop;2017;f-a-s-t f-o-r-w-a-r-d;understandable;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"DING DONG","3:32","twicetagram","Twice","30 October 2017","k-pop;funk;dance pop;fire;2017;dahyuniselysias;best gg;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"24/7","3:37","twicetagram","Twice","30 October 2017","k-pop;pop;disco funk;fire;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"날 바라바라봐","3:14","twicetagram","Twice","30 October 2017","k-pop;dahyuniselysias;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"ROLLIN'","3:12","twicetagram","Twice","30 October 2017","k-pop;hip-hop;dance pop;fire;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"LOVE LINE","3:16","twicetagram","Twice","30 October 2017","k-pop;ballad;fire;electro pop;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"힘내! (DON'T GIVE UP)","2:59","twicetagram","Twice","30 October 2017","k-pop;dahyuniselysias;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"널 내게 담아","3:30","twicetagram","Twice","30 October 2017","k-pop;dahyuniselysias;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"잘자요 굿나잇","4:22","twicetagram","Twice","30 October 2017","k-pop;dahyuniselysias;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"CRY FOR ME","3:24","CRY FOR ME","Twice","17 December 2020","k-pop;dance-pop;breakbeat;breaks;trap;2-step garage;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"Alcohol-Free","I'm drunk in you (I'm drunk in you)","Taste of Love","Twice","10 June 2021","k-pop;bossa nova;tropical;pop;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"First Time","I don't know about you, but I get butterflies","Taste of Love","Twice","10 June 2021","k-pop;2021;korean;jade thirlwall;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"Scandal","Baby, we're a scandal","Taste of Love","Twice","10 June 2021","k-pop;fire;way too hot to handle;disco;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"Conversation","Let's have a little less conversation, na-na, na-na, ayy","Taste of Love","Twice","10 June 2021","k-pop;pop;kpop;2021;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"Baby Blue Love","You're my baby blue love, and get my body rockin'","Taste of Love","Twice","10 June 2021","k-pop;2021;best gg;disco;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"SOS","S.O.S, I like ya like that","Taste of Love","Twice","10 June 2021","k-pop;synthpop;nu-disco;synth-funk;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"The Feels","3:18","The Feels","Twice","1 October 2021","k-pop;pop;2021;disco;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"The Feels (The Stereotypes remix)","3:22","The Feels","Twice","1 October 2021","the stereotypes;2021;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"The Feels (YVES V Remix)","2:15","The Feels","Twice","1 October 2021","2021;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"The Feels (instrumental)","3:18","The Feels","Twice","1 October 2021","2021;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"The Feels (The Stereotypes Remix Instrumental)","3:22","The Feels","Twice","1 October 2021","k-pop;kpop;pop;korean;electronic;girl group;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"The Feels (YVES V Remix Instrumental)","2:15","The Feels","Twice","1 October 2021","k-pop;kpop;pop;korean;electronic;girl group;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"SET ME FREE","3:02","READY TO BE","Twice","10 March 2023","k-pop;goat;korean;banger;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"MOONLIGHT SUNRISE","3:00","READY TO BE","Twice","10 March 2023","k-pop;atlanta bass;pop;vocal;dance-pop;english;2023;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
"GOT THE THRILLS","2:53","READY TO BE","Twice","10 March 2023","k-pop;kpop;pop;rnb;k-pop;kpop;korean;pop;twice;girl group;female vocalists;j-pop;2019;dance-pop;2021"
